[0, 23254, 24466.0, 23573.810000000005, 23584.795000000002, 24254.0012]
[0, 23612, 23652.200000000004, 23599.160000000003, 24248.289000000004, 24114.052300000003]
[0, 23918, 23627.499999999996, 23736.050000000003, 24320.79, 22968.756200000007]
[0, 23996, 23818.6, 23643.100000000002, 24054.953, 22828.807300000004]
[0, 24638, 23010.0, 23580.570000000003, 24215.334, 22668.865700000002]
[0, 23334, 24159.199999999997, 23058.36, 25309.440000000002, 23328.6248]
[0, 22784, 23515.699999999997, 24217.7, 24689.886000000002, 25159.3849]
[0, 24034, 23172.5, 24109.540000000005, 23492.521000000004, 24082.635200000004]
[0, 23556, 24127.999999999996, 23345.660000000007, 23892.375, 24119.76450000001]
[0, 23609, 23636.6, 23705.630000000005, 23973.664, 24333.972]
[0, 23267, 24372.4, 23769.850000000002, 23938.512, 23631.3714]
[0, 23601, 23698.999999999993, 24273.47, 23171.759000000002, 24302.554900000006]
[0, 23593, 23468.9, 24521.9, 22941.074000000004, 24710.977200000005]
[0, 24590, 23505.3, 23511.28, 23371.686, 22931.626900000003]
[0, 23818, 23826.4, 24212.63, 23461.763000000003, 23128.697800000005]
[0, 24103, 23349.3, 23896.600000000002, 23725.403000000002, 23554.2567]
[0, 23876, 23852.4, 23313.55, 23492.521000000004, 24385.381800000003]
[0, 23393, 23764.0, 24177.14, 23613.356, 24342.540300000004]
[0, 23603, 24458.199999999997, 23298.340000000007, 23758.358, 23514.271300000004]
[0, 23940, 23303.799999999996, 24143.340000000007, 23626.538, 23831.298400000003]
[0, 23666, 23874.5, 24457.68, 23110.243000000002, 23499.990800000003]
[0, 23542, 23427.299999999996, 24312.339999999997, 23578.203999999998, 24473.920900000005]
[0, 24050, 23536.5, 24138.270000000004, 23053.121000000003, 23759.895900000003]
[0, 23457, 23797.8, 23854.350000000002, 24052.756, 24059.786400000005]
[0, 24168, 23345.399999999998, 24183.899999999998, 23215.699000000004, 23554.256700000005]
[0, 23227, 23644.400000000005, 23649.860000000008, 25140.271000000004, 23985.527800000003]
[0, 24294, 23227.09999999999, 23406.5, 23742.978999999996, 24082.635200000008]
[0, 23451, 24243.7, 23267.920000000002, 24074.726000000002, 24059.786400000005]
[0, 23605, 23883.6, 23256.090000000004, 24344.957, 24079.779100000003]
[0, 23806, 24219.0, 23666.760000000002, 23283.806, 23454.293200000004]
[0, 24204, 23524.8, 23719.15, 23483.732999999997, 23494.278600000005]
[0, 23954, 23806.9, 22984.0, 24393.291, 23648.508000000005]
[0, 23567, 23623.599999999995, 23861.11, 23800.101, 24445.3599]
[0, 23604, 24310.000000000004, 23678.59, 22967.438000000006, 24222.584100000004]
[0, 23353, 24606.399999999998, 23656.620000000003, 23758.357999999997, 23297.20770000001]
[0, 23523, 24085.100000000002, 24111.230000000007, 23655.099000000006, 23322.912600000003]
[0, 24266, 24043.499999999996, 23688.730000000003, 22945.468000000004, 22928.770800000006]
[0, 23105, 24602.5, 24048.7, 23962.679, 23085.8563]
[0, 23546, 24027.899999999994, 23436.92, 23868.208000000006, 24245.432900000003]
[0, 24053, 22963.200000000004, 23916.88, 24371.321000000004, 23671.3568]
[0, 23565, 23792.6, 23507.900000000005, 24219.728, 24131.1889]
[0, 23580, 24367.2, 22387.430000000004, 24705.265000000003, 24088.3474]
[0, 23841, 24207.299999999996, 23169.9, 23503.506000000005, 23934.118]
[0, 23779, 23734.1, 24126.44, 23428.808000000005, 23631.3714]
[0, 23937, 22812.4, 24744.980000000003, 23887.981, 23562.825000000008]
[0, 23783, 23983.699999999997, 24001.380000000005, 23701.235999999997, 22928.770800000006]
[0, 24149, 23639.2, 22622.340000000007, 24834.888, 23497.134700000006]
[0, 24026, 23925.200000000004, 22742.329999999998, 24338.366000000005, 23662.788500000002]
[0, 22963, 23516.999999999996, 24246.430000000004, 24707.462000000003, 24573.884400000006]
[0, 23191, 24302.2, 23087.090000000004, 24360.336, 24608.157600000006]
[0, 23297, 24718.2, 23063.430000000004, 23925.330000000005, 23996.952200000003]
[0, 23466, 23793.899999999998, 24336.000000000004, 23688.053999999996, 23702.773900000004]
[0, 23051, 23142.600000000002, 24626.68, 25441.26, 23548.54450000001]
[0, 24293, 23563.8, 23056.670000000006, 24500.944000000003, 22951.61960000001]
[0, 23723, 23808.2, 23413.260000000002, 23576.007, 24642.430800000002]
[0, 23236, 24505.0, 23403.12000000001, 23630.931999999997, 24448.216000000004]
[0, 23929, 24079.9, 22938.370000000006, 24529.505, 23020.16600000001]
[0, 23851, 23160.800000000003, 24750.05, 23303.579, 23794.169100000003]
[0, 23831, 23527.400000000005, 23984.48000000001, 24226.319000000003, 23140.1222]
[0, 23545, 23914.8, 23619.440000000006, 24681.098, 23131.553900000003]
[0, 24402, 23996.7, 22858.940000000002, 23173.956, 23748.471500000003]
[0, 24485, 23099.699999999997, 23257.78, 23802.298, 23991.24]
[0, 23784, 23485.8, 23541.7, 24052.756, 24339.684200000003]
[0, 23788, 23739.3, 24248.120000000003, 23409.035000000003, 23414.307800000002]
[0, 23301, 23896.600000000002, 23401.430000000004, 24197.758, 24865.206600000005]
[0, 23999, 23836.800000000003, 23572.120000000003, 24046.165000000005, 22911.634200000004]
[0, 23275, 24354.2, 24099.400000000005, 23753.964, 23331.480900000002]
[0, 23963, 24233.3, 23335.520000000004, 23369.489, 23422.876100000005]
[0, 23271, 23774.399999999998, 24297.130000000005, 24373.518000000004, 23477.142000000007]
[0, 22962, 24135.8, 23761.400000000005, 24711.856, 24031.225400000003]
[0, 23721, 23232.3, 24342.760000000002, 24325.183999999997, 23368.610200000003]
[0, 23364, 23636.6, 23558.600000000006, 25236.939, 23639.939700000006]
[0, 23164, 23373.999999999996, 24711.180000000004, 24171.394000000004, 24225.440200000005]
[0, 23767, 23110.1, 24231.22, 24990.875, 22828.807300000004]
[0, 23904, 23550.8, 23384.530000000006, 24199.955, 23928.405800000008]
[0, 23521, 23778.299999999996, 24341.07, 23468.354000000003, 23857.003300000008]
[0, 23888, 23337.6, 24532.040000000005, 23615.553, 23262.93450000001]
[0, 23170, 23636.600000000006, 24804.130000000005, 23270.624, 24645.286900000003]
[0, 24087, 23676.899999999998, 23279.750000000004, 24210.94, 23291.4955]
[0, 24014, 23305.1, 24053.77, 23795.707000000002, 23548.5445]
[0, 23428, 24017.500000000007, 23703.94, 24175.787999999997, 23754.1837]
[0, 24390, 23605.399999999998, 23790.13, 23659.493000000002, 22437.521600000004]
[0, 23262, 24573.900000000005, 23124.270000000004, 24037.377000000004, 24165.462100000004]
[0, 23902, 24297.0, 23229.050000000007, 23354.11, 23657.0763]
[0, 23205, 23570.3, 24968.06, 23953.891000000003, 23525.6957]
[0, 23751, 24121.500000000004, 22956.96, 23925.33, 24191.167000000005]
[0, 23798, 23570.3, 24236.29, 23828.662000000004, 23231.517400000004]
[0, 23981, 23695.100000000002, 23217.22, 24204.349000000002, 23668.500700000004]
[0, 23760, 23357.1, 24731.460000000003, 23345.322, 23599.9543]
[0, 23952, 24085.100000000002, 23053.29, 23652.902000000002, 23888.420400000003]
[0, 23899, 23606.700000000004, 24339.379999999997, 23876.996000000003, 22626.0242]
[0, 22780, 24710.399999999998, 23256.090000000007, 25109.513000000006, 23625.659200000006]
[0, 23616, 23442.899999999994, 23504.520000000008, 24876.631, 23905.557000000004]
[0, 24285, 23636.6, 23518.040000000008, 23409.035, 23454.293200000004]
[0, 23977, 23471.500000000004, 24138.270000000008, 22952.058999999997, 24242.576800000006]
[0, 24084, 23368.799999999996, 23039.770000000004, 24123.06, 24496.769700000004]
[0, 23958, 23216.7, 24268.4, 23325.549000000003, 24151.181600000004]
[0, 22785, 24458.2, 23976.03000000001, 24101.09, 24259.7134]
[0, 23206, 23649.6, 24224.460000000003, 24265.865000000005, 24199.735300000004]
[0, 23682, 24072.1, 24153.48, 23833.056, 22594.607100000005]
[0, 23025, 24042.199999999997, 24063.910000000003, 23762.752000000004, 24779.523600000004]
[0, 23556, 23931.7, 23671.829999999998, 24074.726000000002, 23762.752000000008]
[0, 24113, 23660.0, 23856.04, 23055.318, 23782.744700000007]
[0, 22968, 24094.2, 24332.62000000001, 23729.797, 24416.798900000005]
[0, 24049, 23237.499999999993, 23568.740000000005, 23986.845999999998, 24168.318200000005]
[0, 24120, 23968.1, 23899.979999999996, 23108.046, 22943.051300000006]
[0, 24339, 23045.099999999995, 23445.37, 23745.176, 24285.418300000005]
[0, 23668, 23622.299999999996, 24058.84, 24197.758, 23308.632100000006]
[0, 23765, 23009.999999999993, 24104.470000000005, 24494.353000000006, 23914.125300000003]
[0, 24483, 23203.7, 23823.93, 23413.429, 23317.200400000005]
[0, 23732, 24117.6, 23087.09, 23775.934, 24228.296300000005]
[0, 23884, 23740.600000000002, 23420.02, 23591.386, 24299.698800000002]
[0, 24120, 23080.2, 23970.96, 23586.992000000002, 24151.181600000007]
[0, 22689, 24355.499999999996, 23774.920000000002, 24191.167000000005, 24982.306700000005]
[0, 23710, 24202.1, 23365.940000000006, 23358.504, 24176.886500000004]
[0, 23679, 23301.2, 24363.040000000005, 23883.587, 23876.996000000003]
[0, 23731, 23836.8, 23293.270000000004, 23786.918999999998, 24485.345300000004]
[0, 23845, 23450.7, 23932.09, 24274.65300000001, 23294.35160000001]
[0, 24012, 23831.600000000006, 23957.44, 23521.082000000002, 22917.346400000002]
[0, 24477, 23416.899999999998, 23661.690000000002, 22780.693000000003, 23962.679000000004]
